# OpenStreetMap amenities for bengaluru (T3, ODbL). Nearest is not jurisdictional — the closest government office is often not the one with jurisdiction.
id,category,name,name_kn,operator,is_government,lat,lng
node/2259653343,bus_stop,Arekere BPL,,BMTC,False,12.886787,77.596754
node/2259653344,bus_stop,Arakere BPL,,BMTC,False,12.886841,77.596951
node/2259653345,bus_stop,Hulimavu Gate,ಹುಳಿಮಾವು,BMTC,False,12.88089,77.595952
node/2259653346,bus_stop,Hulimaavu Gate,ಹುಳಿಮಾವು,,False,12.881492,77.595858
node/2268440721,bus_stop,Dickenson Road,ಡಿಕೆನ್ಸನ್ ರಸ್ತೆ,BMTC,False,12.98089,77.610695
node/2268515064,bus_stop,Domlur,ಡೊಮಲೂರು,BMTC,False,12.961121,77.636998
node/2272451051,bus_stop,B Channasandra Bridge,,BMTC,False,13.013149,77.663036
node/2282785180,bus_stop,Edagonahalli,,,False,12.948936,77.810797
node/2287929095,bus_stop,Thoredoddi,ತೊರೆದೊಡ್ಡಿ,,False,12.757462,77.398223
node/2300032295,bus_stop,Anantapura,ಅನಂತಪುರ,,False,13.11448,77.567779
node/2319910838,bus_stop,Karthik Nagar,,BMTC,False,12.968277,77.70168
node/2319910843,bus_stop,Karthik Nagar,,BMTC,False,12.968356,77.701369
node/2331429505,bus_stop,Srinivasa Nagara,ಶ್ರೀನಿವಾಸ ನಗರ,,False,12.938175,77.556663
node/2342914515,bus_stop,Lottegollahalli Railway Colony,ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ ರೈಲ್ವೆ ವಸತಿಗೃಹ,,False,13.041168,77.562734
node/2344432137,bus_stop,GRT,,,False,12.735416,77.829684
node/2344432351,bus_stop,,,,False,12.732709,77.835678
node/2344432352,bus_stop,,,,False,12.725892,77.832463
node/2344432353,bus_stop,,,,False,12.730277,77.832452
node/2353259157,bus_stop,Mattikere,ಮತ್ತಿಕೆರೆ,BMTC,False,13.03559,77.55763
node/2389211795,bus_stop,Hebbagodi,ಹೆಬ್ಬಗೋಡಿ,,False,12.827177,77.682477
node/2389313585,bus_stop,Hosa Road Jn,ಹೊಸ ರಸ್ತೆ,BMTC,False,12.870728,77.652939
node/2389313587,bus_stop,Hosa Road,ಹೊಸ ರಸ್ತೆ,BMTC,False,12.869151,77.653752
node/2393590198,bus_stop,Kadumane Hotel,ಕಾಡುಮನೆ,,False,12.815689,77.40766
node/2393602195,bus_stop,Anchepalya,ಅಂಚೇಪಾಳ್ಯ,BMTC,False,12.892653,77.457452
node/2393602235,bus_stop,Rajarajeshwari Medical College,ರಾಜರಾಜೇಶ್ವರಿ ವೈದ್ಯಕೀಯ ಕಾಲೇಜು ಮತ್ತು ಆಸ್ಪತ್ರೆ,,False,12.896601,77.460929
node/2393603917,bus_stop,Kaniminike,ಕಣಿಮಿಣಿಕೆ,,False,12.863431,77.433848
node/2393603977,bus_stop,Pepsi Gate,,,False,12.873072,77.439809
node/2393604001,bus_stop,Kaniminike Colony,ಕಣಿಮಿಣಿಕೆ ಕಾಲೋನಿ,,False,12.85802,77.4288
node/2393604017,bus_stop,Swaminarayana Gurukul,ಸ್ವಾಮಿನಾರಾಯಣ ಗುರುಕುಲ,,False,12.866812,77.436821
node/2393616692,bus_stop,Sheshagiri Halli,ಶೇಷಗಿರಿಹಳ್ಳಿ,,False,12.843697,77.421053
node/2393616710,bus_stop,Lakshmisagar Gate,,,False,12.822518,77.410463
node/2393616793,bus_stop,Sheshagiri Halli,ಶೇಷಗಿರಿಹಳ್ಳಿ,,False,12.843849,77.421585
node/2393616799,bus_stop,Tibetan College,ದಲೈ ಲಾಮ ಕಾಲೇಜು,,False,12.850487,77.424179
node/2393620037,bus_stop,Pepsi Gate,,,False,12.872874,77.440162
node/2393620039,bus_stop,Tibetan College,ದಲೈ ಲಾಮ ಕಾಲೇಜು,,False,12.850595,77.424727
node/2393624554,bus_stop,Rajarajeshwari Medical College,ರಾಜರಾಜೇಶ್ವರಿ ವೈದ್ಯಕೀಯ ಕಾಲೇಜು ಮತ್ತು ಆಸ್ಪತ್ರೆ,,False,12.896539,77.461101
node/2393624555,bus_stop,Anche Palya,ಅಂಚೇಪಾಳ್ಯ,,False,12.8922,77.457506
node/2393671799,bus_stop,,,,False,12.992141,77.674807
node/2393689586,bus_stop,Maharani College,,BMTC,False,12.977502,77.58485
node/2393692191,bus_stop,Maharani College,ಮಹಾರಾಣಿ ಕಾಲೇಜು,BMTC,False,12.979278,77.582437
node/2393694485,bus_stop,Kadumane Hotel,ಕಾಡುಮನೆ,,False,12.815693,77.407498
node/2393695722,bus_stop,Corporation Circle,ಕಾರ್ಪರೇಷನ್ ವೃತ್ತ,BMTC,False,12.967004,77.58828
node/2393700399,bus_stop,Railway Station,ರೈಲು ನಿಲ್ದಾಣ,,False,12.799779,77.390756
node/2393700403,bus_stop,Byramangala Cross,ಬೈರಮಂಗಲ ಕ್ರಾಸ್,,False,12.803563,77.39812
node/2393704701,bus_stop,Bidadi,ಬಿಡದಿ,,False,12.796808,77.384551
node/2393706648,bus_stop,"Gunasheela Hospital, Krishna Rao Park",,,False,12.940669,77.575114
node/2393713744,bus_stop,Shanthi Talkies,,BMTC,False,12.936668,77.577124
node/2393718813,bus_stop,Bananduru,ಬಾನಂದೂರು,,False,12.777275,77.397789
node/2393728597,bus_stop,Yediyuru,ಯಡಿಯೂರು,,False,12.930906,77.576333
node/2393741749,bus_stop,Deepak Nursing Home,,BMTC,False,12.926509,77.577085
node/2393746915,bus_stop,Kadirenahalli Cross,ಕಡಿರೇನಹಳ್ಳಿ ಕ್ರಾಸ್,BMTC,False,12.913711,77.567293
node/2393749354,bus_stop,Gowdanapalya,ಗೌಡನಪಾಳ್ಯ,BMTC,False,12.911477,77.555669
node/2393750001,bus_stop,Chikkallasandra Aralimara,ಚಿಕ್ಕಲಸಂದ್ರ ಅರಳಿಮರ,BMTC,False,12.911666,77.552158
node/2393751566,bus_stop,Chikkallasandra Bank Colony,,BMTC,False,12.909176,77.549349
node/2393752833,bus_stop,Krishnarajendra Hospital,ಕೃಷ್ಣರಾಜೇಂದ್ರ ಆಸ್ಪತ್ರೆ,BMTC,False,12.906972,77.546151
node/2393771247,bus_stop,Channasandra,ಚನ್ನಸಂದ್ರ,BMTC,False,12.902839,77.521428
node/2393773499,bus_stop,Chanasandra Colony,,BMTC,False,12.903341,77.516146
node/2393774069,bus_stop,Indo American Hybrid Farm,,BMTC,False,12.903981,77.512583
node/2393776226,bus_stop,Omkar Hills,,BMTC,False,12.90473,77.50464
node/2393776443,bus_stop,BGS Health City,,BMTC,False,12.907023,77.499217
node/2393840437,bus_stop,Jayanagara 4th T Block,ಜಯನಗರ ೪ನೇ ಬಡಾವಣೆ,BMTC,False,12.923055,77.593399
node/2393842170,bus_stop,"Jayanagara 18th Main, Jayanagara 4th T Block",,BMTC,False,12.923255,77.588829
node/2393842689,bus_stop,Jayanagara Church,,BMTC,False,12.927973,77.587579
node/2393856217,bus_stop,"Gandhi Bazaar, Basavanagudi",,BMTC,False,12.945746,77.570657
node/2393859187,bus_stop,Chamarajapet,ಚಾಮರಾಜಪೇಟೆ,BMTC,False,12.95725,77.567851
node/2393928350,bus_stop,"Railway Station, Majestic",,BMTC,False,12.977568,77.570766
node/2393933196,bus_stop,Ananda Rao Circle,ಆನಂದ ರಾವ ವೃತ್ತ,BMTC,False,12.981616,77.574558
node/2393947756,bus_stop,Tata Institute,ಟಾಟ ಸಂಸ್ಥೆ,BMTC,False,13.015113,77.563886
node/2393948565,bus_stop,Tata Institute,ಟಾಟ ಸಂಸ್ಥೆ,BMTC,False,13.014427,77.568147
node/2393957354,bus_stop,Govardhan Theater,ಗೋವರ್ಧನ ಚಿತ್ರಮಂದಿರ,BMTC,False,13.020265,77.552544
node/2393966201,bus_stop,"Binny Mill , Goodshed Road Gate",,,False,12.968023,77.567984
node/2393966538,bus_stop,Cottonpet Hospital Super Talkies,,,False,12.967813,77.570201
node/2393969380,bus_stop,Vinayaka Talkies,ವಿನಾಯಕ ಟಾಕೀಸ್,,False,12.965025,77.570069
node/2393971138,bus_stop,"Chamarajapete,In Front Of Manapuram Gold",,BMTC,False,12.956919,77.567332
node/2393971522,bus_stop,Byramangala Cross,ಬೈರಮಂಗಲ ಕ್ರಾಸ್,,False,12.803604,77.398333
node/2393971549,bus_stop,Bengaluru High School,,BMTC,False,12.951887,77.567526
node/2393971633,bus_stop,Ramakrishna Ashrama,ರಾಮಕೃಷ್ಣ ಆಶ್ರಮ,BMTC,False,12.948851,77.567601
node/2393971760,bus_stop,"Gandhi Bazar , North Road, Basavanagudi",,,False,12.948348,77.570796
node/2394011661,bus_stop,JP Nagara 15th Cross,,BMTC,False,12.907136,77.585642
node/2394012023,bus_stop,RV Dental College,,BMTC,False,12.911171,77.585651
node/2394012457,bus_stop,Marenahalli,ಮರೇನಹಳ್ಳಿ,BMTC,False,12.915195,77.585733
node/2394012912,bus_stop,Jayanagara 5th Block,ಜಯನಗರ ೫ನೇ ಬಡಾವಣೆ,BMTC,False,12.917221,77.583397
node/2394014607,bus_stop,Jayanagara Telephone Exchange,,BMTC,False,12.924129,77.583683
node/2394017317,bus_stop,Madavan Park,,BMTC,False,12.936452,77.583883
node/2394020398,bus_stop,RV Teachers College,,BMTC,False,12.944327,77.58012
node/2394039396,bus_stop,"Minarva Circle, Rashtriya Vidyalaya Road",,BMTC,False,12.953836,77.580055
node/2394042060,bus_stop,Corporation,,BMTC,False,12.968432,77.586594
node/2394043250,bus_stop,Cauvery Bhavana,ಕಾವೇರಿ ಭವನ,BMTC,False,12.974369,77.581832
node/2394052182,bus_stop,Malleshwaram 8th Cross,ಮಲ್ಲೇಶ್ವರಂ ೮ನೇ ಅಡ್ಡ,BMTC,False,12.999827,77.571313
node/2394054073,bus_stop,Malleshwaram 18th Cross,ಮಲ್ಲೇಶ್ವರಂ ೧೮ನೇ ಅಡ್ಡ,,False,13.008449,77.571031
node/2394055296,bus_stop,Yeshwanthpura Circle,ಯಶ್ವಂತಪುರ ವೃತ್ತ,BMTC,False,13.017559,77.559708
node/2394055902,bus_stop,Yeshwanthpura Market,,BMTC,False,13.019868,77.555722
node/2394058165,bus_stop,"Bombay Dyeing, Yeshwanthapura",ಬೊಂಬೆ ಡೈಯಿಂಗ್ ಯಶ್ವಂತಪುರ,BMTC,False,13.024955,77.557441
node/2394060474,bus_stop,Post Office Mattikere,ಅಂಚೆ ಕಚೇರಿ ಮತ್ತಿಕೆರೆ,BMTC,False,13.028943,77.559063
node/2394089248,bus_stop,Malleshwaram 13th Cross,ಮಲ್ಲೇಶ್ವರಂ ೧೩ನೇ ಅಡ್ಡ,BMTC,False,13.003995,77.569321
node/2394101410,bus_stop,Poornima Talkies,ಪೂರ್ಣಿಮಾ ಟಾಕಿಸ್,BMTC,False,12.960917,77.588241
node/2394120983,bus_stop,Jayanagara Pump House,,BMTC,False,12.921762,77.597096
node/2394129010,bus_stop,Sanjay Gandhi Hospital,ಸಂಜಯ್ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆ,BMTC,False,12.927096,77.592405
node/2394630008,bus_stop,"Lalbagh West Gate, V V Puram",,BMTC,False,12.949516,77.579915
node/2395188608,bus_stop,"Jp Nagara 1St Phase,Shakambari Nagara",,,False,12.911371,77.574334
node/2396119723,bus_stop,Bidadi,ಬಿಡದಿ,,False,12.796612,77.384624
node/2396192725,bus_stop,Karubele,ಕರುಬೆಲೆ,,False,12.87471,77.465756
node/2396240347,bus_stop,Ramakrishna Ashrama,ರಾಮಕೃಷ್ಣ ಆಶ್ರಮ,,False,12.947193,77.567836
node/2396244875,bus_stop,"Subramanya Temple, Hanumantha Nagara",ಸುಬ್ರಮಣ್ಯ ದೇವಸ್ಥಾನ,,False,12.941741,77.562921
node/2396251137,bus_stop,Girinagara Circle,ಗಿರಿನಗರ ವೃತ್ತ,,False,12.940714,77.545201
node/2396251835,bus_stop,Girinagara Extension,,,False,12.941107,77.539042
node/2396303951,bus_stop,Hanumantha Nagara Syndicate Bank,ಸಿಂಡಿಕೇಟ್ ಬ್ಯಾಂಕ್,BMTC,False,12.946916,77.564172
node/2396317285,bus_stop,"Seetha Circle, Banashankari 1st Stage",,,False,12.938169,77.549957
node/2396321986,bus_stop,Nanjundeshwara Traders,,,False,12.933611,77.542036
node/2396380536,bus_stop,"Water Tank Raggigudda,Jp Nagara 3Rd Phase",,,False,12.91418,77.595026
node/2396380649,bus_stop,Milk Booth,,,False,12.909975,77.595155
node/2396394290,bus_stop,Jayanagara 40th Cross,,,False,12.919754,77.581221
node/2396417669,bus_stop,Adugodi,ಆಡುಗೊಡಿ,BMTC,False,12.943956,77.607351
node/2396417962,bus_stop,Anepalya,ಆನೆಪಾಳ್ಯ,BMTC,False,12.952286,77.605332
node/2396418664,bus_stop,"Elgin Floor Mill,Langford Town",,BMTC,False,12.955236,77.605408
node/2396420234,bus_stop,St Patrick's Church,ಸೇಂಟ್ ಪಾಟ್ರಿಕ್ಸ್ ಚರ್ಚ್,BMTC,False,12.970214,77.605148
node/2396422787,bus_stop,Halasur Police Station,ಹಲಸೂರು ಆರಕ್ಷಕ ಠಾಣೆ,BMTC,False,12.975026,77.625202
node/2396424444,bus_stop,Halasur,ಹಲಸೂರು,,False,12.978477,77.629539
node/2396425548,bus_stop,Lakshmipura Ulsoor,ಲಕ್ಷ್ಮಿಪುರ ಹಲಸೂರು,BMTC,False,12.97823,77.632507
node/2396426483,bus_stop,Thippasandra,ತಿಪ್ಪಸಂದ್ರ,BMTC,False,12.974192,77.646801
node/2396429259,bus_stop,Jeevanbheema Nagara,ಜೀವನಭೀಮ ನಗರ,BMTC,False,12.965818,77.657662
node/2396434084,bus_stop,Indiranagar 12th Main,ಇಂದಿರಾನಗರ ೧೨ನೇ ಮುಖ್ಯ ರಸ್ತೆ,BMTC,False,12.969918,77.641384
node/2396434266,bus_stop,New Horizon School Indiranagar,"ನ್ಯೂ ಹಾರಿಜ಼ೋನ್ ಕಾಲೇಜ್, ಇಂದಿರಾನಗರ",BMTC,False,12.967312,77.641556
node/2396434359,bus_stop,New Horizon School,ನ್ಯೂ ಹಾರಿಜ಼ೋನ್ ಕಾಲೇಜ್,BMTC,False,12.966467,77.64137
node/2396435308,bus_stop,Domlur Bridge,ದೊಮ್ಮಲೂರ್ ಬ್ರಿಜ್,,False,12.963443,77.638245
node/2396447784,bus_stop,Shanthinagara Bus Stop KH Road,,BMTC,False,12.954772,77.591848
node/2396447785,bus_stop,Shanthinagara Bus Stop KH Road,,BMTC,False,12.954938,77.591683
node/2396890413,bus_stop,Lalbagh Main Gate,ಲಾಲ್‌ಬಾಗ್ ಮುಖ್ಯ ದ್ವಾರ,BMTC,False,12.953715,77.585844
node/2396890811,bus_stop,"KH Road, Double Road",ಕೆಂಗಲ್ ಹನುಮಂತಯ್ಯ ರಸ್ತೆ,BMTC,False,12.958338,77.592996
node/2396896338,bus_stop,Police Housing Corporation,,,False,12.969804,77.616337
node/2396896553,bus_stop,Lifestyle,,BMTC,False,12.966657,77.609068
node/2397023017,bus_stop,Jayanagara 7th Block,ಜಯನಗರ ೪ನೇ ಬಡಾವಣೆ,,False,12.928538,77.578071
node/2397023289,bus_stop,Jayanagara National College,,,False,12.924523,77.577975
node/2397023776,bus_stop,Jayanagara 38th Cross,ಜಯನಗರ ೧೩ನೇ ಅಡ್ಡರಸ್ತೆ,,False,12.92188,77.583731
node/2397031959,bus_stop,Rose Garden,ಗುಲಾಬಿ ಉದ್ಯಾನ,,False,12.92744,77.580244
node/2397043871,bus_stop,KIMS,,,False,12.927194,77.561593
node/2397044223,bus_stop,Devegowda Petrol Bunk,ದೇವೆಗೌಡ,,False,12.922891,77.560308
node/2397057342,bus_stop,Kadirenahalli Park,ಕಡಿರೇನಹಳ್ಳಿ ಕ್ರಾಸ್,BMTC,False,12.917312,77.564737
node/2397057343,bus_stop,Kadirenahalli Park,ಕದಿರೇನಹಳ್ಳಿ ಉದ್ಯಾನವನ,BMTC,False,12.918212,77.564168
node/2397087882,bus_stop,Anil Kumble Circle,ಅನಿಲ್ ಕುಂಬ್ಳೆ ವೃತ್ತ,BMTC,False,12.977723,77.601959
node/2397102093,bus_stop,Dayananda Sagar College,ದಯಾನಂದ ಸಾಗರ ಕಾಲೇಜು,,False,12.909495,77.565948
node/2397104158,bus_stop,Kumaraswamy Layout 2nd Stage,,,False,12.905764,77.558
node/2397104409,bus_stop,Water Tank Kumaraswamy Layout,,,False,12.908897,77.562259
node/2397106983,bus_stop,Padmanabhanagara Circle,ಪದ್ಮನಾಭನಗರ ವೃತ್ತ,,False,12.91697,77.559501
node/2397125480,bus_stop,Katriguppe Village,ಕತ್ರಿಗುಪ್ಪೆ,,False,12.927862,77.551198
node/2397125771,bus_stop,Water Tank,,,False,12.930506,77.54736
node/2397180082,bus_stop,Chennamma Kere Achukattu Park,,,False,12.926284,77.553616
node/2397189556,bus_stop,Chennamma Kere Achukattu,ಚೆನ್ನಮ್ಮಕೆರೆ ಅಚ್ಚುಕಟ್ಟು,,False,12.928892,77.557432
node/2397206353,bus_stop,JHBCS Cross,,,False,12.91304,77.564888
node/2397206973,bus_stop,Jaraganahalli House Building Co-Op-Society Layout,,,False,12.91118,77.564573
node/2397295793,bus_stop,Vb Bakery,,,False,12.919654,77.542344
node/2397296811,bus_stop,AGS Layout,ಎಜಿಎಸ್ ಲೇಔಟ್,,False,12.912498,77.537188
node/2397490936,bus_stop,Hunase Mara Banashankari,,,False,12.920948,77.574168
node/2397492477,bus_stop,Puppet Stop,,,False,12.924383,77.573566
node/2397518421,bus_stop,Minaz Nagara,,BMTC,False,12.91239,77.561778
node/2398074914,bus_stop,Kempegowda Bus Station,ಕೆಂಪೇಗೌಡ ಬಸ್ ನಿಲ್ದಾಣ,BMTC,False,12.977908,77.572394
node/2398080161,bus_stop,Bashyam Circle,ಬಾಷ್ಯಂ ವೃತ್ತ,BMTC,False,12.984738,77.554136
node/2398081626,bus_stop,ESI Hospital Rajajinagara (Towards Navarang),ಇಎಸ್ಐ ಆಸ್ಪತ್ರೆ,BMTC,False,12.991103,77.552482
node/2398081977,bus_stop,Navarang Theatre,ನವರಂಗ ಚಿತ್ರಮಂದಿರ,BMTC,False,12.998083,77.550984
node/2398090493,bus_stop,Mahalakshmi Layout Entrance,,BMTC,False,13.007371,77.548807
node/2398094147,bus_stop,Khodays Circle,ಖೋಡೆ ವೃತ್ತ,BMTC,False,12.980285,77.571659
node/2398101219,bus_stop,Basappa Circle,ಬಸಪ್ಪ ವೃತ್ತ,,False,12.956086,77.577171
node/2398107511,bus_stop,RC College,ರಾಮನಾರಯಣ ಚೆಲ್ಲರಾಮ್ ಕಾಲೇಜು,BMTC,False,12.984266,77.586965
node/2398132429,bus_stop,Mahadeshwara Nagara 16th Main,,,False,12.909956,77.61001
node/2398132645,bus_stop,Mahadeshwara Nagara,ಮಹಾದೇಶ್ವರ ನಗರ,,False,12.907625,77.611124
node/2398184395,bus_stop,Narayanappa Shettipalya 18th Cross,,,False,12.910688,77.606492
node/2398186487,bus_stop,Ananda Ashrama,ಆನಂದ ಆಶ್ರಮ,BMTC,False,12.926309,77.600352
node/2398186488,bus_stop,Ananda Ashrama,ಆನಂದ ಆಶ್ರಮ,BMTC,False,12.927259,77.600622
node/2398307131,bus_stop,Yeshwanthpura Circle,ಯಶ್ವಂತಪುರ ವೃತ್ತ,BMTC,False,13.018191,77.557813
node/2398462600,bus_stop,High Grounds Police Station,ಹೈಗ್ರೌಂಡ್ಸ್ ಪೊಲೀಸ್ ಠಾಣೆ,,False,12.985603,77.589247
node/2398471620,bus_stop,Indian Express,ವಸಂತ ನಗರ,,False,12.984844,77.597468
node/2398494006,bus_stop,Gangenahalli,ಗಂಗೇನಹಳ್ಳಿ,,False,13.020614,77.584577
node/2398501442,bus_stop,Ganesha Temple Vasanthanagara,ಗಣೇಶ ದೇವಸ್ಥಾನ,BMTC,False,12.995151,77.592531
node/2398502831,bus_stop,Mount Carmel College,,BMTC,False,12.993014,77.588758
node/2398512426,bus_stop,Rehamathnagara,,BMTC,False,13.017308,77.591702
node/2400233280,bus_stop,Dattatreya Temple,ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ,,False,12.93422,77.566142
node/2400233281,bus_stop,KEB Thyagaraja Nagara,,,False,12.935142,77.568421
node/2401259157,bus_stop,Manipal Center,ಮಣಿಪಾಲ್ ಸೆಂಟರ್,BMTC,False,12.975926,77.61291
node/2401263650,bus_stop,Command Hospital,,BMTC,False,12.964189,77.626158
node/2401266124,bus_stop,Manipal Hospital,ಮಣಿಪಾಲ ಆಸ್ಪತ್ರೆ,BMTC,False,12.959678,77.649238
node/2401266125,bus_stop,Manipal Hospital,ಮಣಿಪಾಲ ಆಸ್ಪತ್ರೆ,,False,12.959846,77.649214
node/2401280598,bus_stop,HAL Kalyanamantapa,,BMTC,False,12.954457,77.682411
node/2401280902,bus_stop,Borewell,,BMTC,False,12.955111,77.688572
node/2401280903,bus_stop,Yamalur Cross,,BMTC,False,12.955282,77.688296
node/2401288239,bus_stop,Panathuru,ಪಣತೂರು,,False,12.936535,77.703868
node/2401290526,bus_stop,Gunjuru,ಗಂಜೂರು,,False,12.921188,77.736437
node/2401307621,bus_stop,Manipal Center,ಮಣಿಪಾಲ್ ಸೆಂಟರ್,BMTC,False,12.975724,77.612824
node/2401318542,bus_stop,ITI Colony Vidya peeta circle,,,False,12.933216,77.557274
node/2401318543,bus_stop,Vidyapita Circle,ವಿದ್ಯಾಪೀಠ ವೃತ್ತ,,False,12.935516,77.56051
node/2401598415,bus_stop,PES College,,BMTC,False,12.93507,77.537061
node/2401600280,bus_stop,D Souza Nagara,,,False,12.932009,77.532843
node/2401623741,bus_stop,Kempegowda Swimming Pool,ಕೆಂಪೇಗೌಡ ಈಜುಕೊಳ,,False,12.948319,77.559023
node/2401645966,bus_stop,Telecom Colony Cross,,,False,12.948482,77.54935
node/2401646182,bus_stop,Kalidasa Layout,ಕಾಳಿದಾಸ ಬಡಾವಣೆ,,False,12.948338,77.552764
node/2401658294,bus_stop,Lakshmipura Ulsoor,,BMTC,False,12.978099,77.632069
node/2401658592,bus_stop,Halasuru,ಹಲಸೂರು,BMTC,False,12.977709,77.628022
node/2401665059,bus_stop,Kathariguppe Aralimara,,,False,12.931786,77.555462
node/2401672782,bus_stop,Pramodha Layout,,,False,12.936165,77.528007
node/2401691467,bus_stop,Mukambika Nagar,ಮೂಕಂಬಿಕ ನಗರ,,False,12.928427,77.536556
node/2402137542,bus_stop,Kathriguppe,ಕತ್ರಿಗುಪ್ಪೆ,BMTC,False,12.925021,77.550888
node/2402137984,bus_stop,Katriguppe,ಕತ್ರಿಗುಪ್ಪೆ,BMTC,False,12.925521,77.54996
node/2402138996,bus_stop,Bhuvaneshwari Nagara Park,,,False,12.922854,77.549155
node/2402139490,bus_stop,Mahalakshmi Temple,ಮಹಾಲಕ್ಷ್ಮಿ ದೇವಸ್ಥಾನ,,False,12.921906,77.551003
node/2402160774,bus_stop,Royan Circle,ರಾಯನ್ ವೃತ್ತ,,False,12.960724,77.568668
node/2402165862,bus_stop,Vittala Nagara,ವಿಠ್ಠಲ ನಗರ,,False,12.954218,77.556982
node/2402169271,bus_stop,Chamrajapet,ಚಾಮರಾಜಪೇಟೆ,,False,12.960238,77.562114
node/2402196134,bus_stop,Sirsi Circle,ಶಿರಸಿ ವೃತ್ತ,,False,12.960485,77.556862
node/2402196851,bus_stop,Vinayaka Talkies KR Market,,BMTC,False,12.963422,77.567908
node/2402202425,bus_stop,Kempapura Agrahara,ಕೆಂಪಾಪುರ ಅಗ್ರಹಾರ,BMTC,False,12.96904,77.554674
node/2402203191,bus_stop,Maramma Temple,ಮಾರಮ್ಮ ದೇವಸ್ಥಾನ,,False,12.963181,77.558862
node/2402205190,bus_stop,Azad Nagar,ಅಜದ್ ನಗರ,,False,12.957198,77.551063
node/2402206935,bus_stop,Azad Nagar,ಅಜದ್ ನಗರ,,False,12.957058,77.551282
node/2402209839,bus_stop,Vijayanagara TTMC,,BMTC,False,12.965526,77.534691
node/2402212005,bus_stop,Attiguppe,ಅತ್ತಿಗುಪ್ಪೆ,BMTC,False,12.957845,77.533868
node/2402233686,bus_stop,Chandra Public School,,BMTC,False,12.960451,77.529547
node/2402235727,bus_stop,Ganesha Temple Chandra Layout,ಗಣೇಶ ಭವನ,BMTC,False,12.958108,77.528682
node/2402237690,bus_stop,Gangondahalli Water Tank,,,False,12.952808,77.527365
node/2402238426,bus_stop,Gangagondanahalli Church,ಗಂಗೊಂಡನಹಳ್ಳಿ ಚರ್ಚ್,,False,12.951244,77.527124
node/2402238624,bus_stop,Gangagondanahalli Masjid,ಗಂಗೊಂಡನಹಳ್ಳಿ ಮಸೀದಿ,,False,12.949614,77.526824
node/2402239149,bus_stop,Nayandahalli Railway Gate,,,False,12.94681,77.525958
node/2402246877,bus_stop,14th Cross Chandra Layout,೧೪ನೇ ಅಡ್ಡ ರಸ್ತೆ ಚಂದ್ರ ಬಡಾವಣೆ,,False,12.959118,77.523754
node/2402249854,bus_stop,Chandra Layout 1st Stage,,,False,12.952977,77.521738
node/2402250543,bus_stop,BCC Layout,,,False,12.951354,77.529786
node/2402386685,bus_stop,Manu Vana,ಮನುವನ,BMTC,False,12.974036,77.546346
node/2402578980,bus_stop,John Fowler,,BMTC,False,12.924472,77.630731
node/2402578981,bus_stop,Jakkasandra,ಜಕ್ಕಸಂದ್ರ,Bengaluru Metropolitan Tranport Corporation,False,12.925298,77.637184
node/2402585021,bus_stop,Gangothri Circle,ಗಂಗೋತ್ರಿ ಸರ್ಕಲ್,BMTC,False,12.919694,77.613106
node/2402602175,bus_stop,6th Block Rajajinagara,ರಾಜಾಜಿನಗರ ೬ನೇ ಬ್ಲಾಕ್,BMTC,False,12.979411,77.553538
node/2402609850,bus_stop,Nanjarasappa Badavane,ನಂಜರಸಪ್ಪ ಬಡಾವಣೆ,,False,12.963177,77.528433
node/2402611662,bus_stop,Vidyagiri Layout,ವಿದ್ಯಾಗಿರಿ ಬಡಾವಣೆ,,False,12.955643,77.521191
node/2402621863,bus_stop,Hampinagara Post Office,,BMTC,False,12.965146,77.537917
node/2402622469,bus_stop,Hampinagara 7th Main,,BMTC,False,12.962,77.537524
node/2402626450,bus_stop,Industrial Area Rajajiangara,,,False,12.981534,77.54878
node/2402634348,bus_stop,1st Block Rajajinagara,ರಾಜಾಜಿನಗರ ಮೊದಲನೆಯ ಹಂತ,BMTC,False,13.005929,77.548922
node/2403411077,bus_stop,Jn Of Kanteerava Studio,,,False,13.021602,77.535382
node/2403416748,bus_stop,Kanteerava Nagar,ಕಂಟೀರವನಗರ,,False,13.021427,77.527078
node/2403417323,bus_stop,Sanjay Gandhi Nagar,ಸಂಜಯಗಾಂಧಿ ನಗರ,,False,13.018837,77.526182
node/2403422193,bus_stop,Mahalakshmi Layout Cross,,,False,13.008421,77.542907
node/2403424173,bus_stop,Vidhanasoudha Layout,ವಿಧಾನಸೌಧ ಬಡಾವಣೆ,,False,13.015628,77.523704
node/2403425584,bus_stop,SSVB Bakery,,,False,13.014147,77.53266
node/2403432685,bus_stop,Bandi Reddy Circle,ಬಂಡಿರೆಡ್ಡಿ ವೃತ್ತ,BMTC,False,12.991374,77.563977
node/2403438706,bus_stop,Kodandarama,ಕೋದಂಡರಾಮ,BMTC,False,13.000628,77.560565
node/2403438888,bus_stop,SBM Gayathri Nagara,,BMTC,False,12.999339,77.560184
node/2403451880,bus_stop,Nandini Talkies,,,False,13.00341,77.543705
node/2403818630,bus_stop,Ravi Badavane,ರವಿ ಬಡಾವಣೆ,,False,13.006795,77.532459
